Issue Type,Issue key,Issue id,Summary,Status,Custom field (EDS equivalent table),Custom field (EDW table replaced with external table?),Custom field (EDW table),Custom field (Validation details (optional))
Task,EDSMIG-6576,421046,prod_ml.dre_inferred_enrollment_dashboard - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_dashboard,
Task,EDSMIG-6577,421047,prod_ml.dre_inferred_enrollment_dashboard_aggregated - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_dashboard_aggregated,
Task,EDSMIG-6578,421048,prod_ml.dre_inferred_enrollment_dashboard_aggregated_important_features - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_dashboard_aggregated_important_features,
Task,EDSMIG-6579,421049,prod_ml.dre_inferred_enrollment_raw_all_dates_scores - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_raw_all_dates_scores,
Task,EDSMIG-6580,421050,prod_ml.dre_inferred_enrollment_raw_daily_load - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_raw_daily_load,
Task,EDSMIG-6581,421051,prod_ml.dre_inferred_enrollment_raw_daily_load_with_scored_date - Phase 1,To Do,,,prod_ml.dre_inferred_enrollment_raw_daily_load_with_scored_date,
Task,EDSMIG-6582,421052,prod_ml.dre_li_pointwise_rankscore_recommendations - Phase 1,To Do,,,prod_ml.dre_li_pointwise_rankscore_recommendations,
Task,EDSMIG-6583,421053,prod_ml.dre_li_pointwise_rankscore_recommendations_boosted - Phase 1,To Do,,,prod_ml.dre_li_pointwise_rankscore_recommendations_boosted,
Task,EDSMIG-6584,421054,prod_ml.dre_li_pointwise_rankscore_recommendations_boosted_archive - Phase 1,To Do,,,prod_ml.dre_li_pointwise_rankscore_recommendations_boosted_archive,
Task,EDSMIG-6585,421055,prod_ml.dre_li_pointwise_recommendations - Phase 1,To Do,,,prod_ml.dre_li_pointwise_recommendations,
Task,EDSMIG-6586,421056,prod_ml.dre_li_ranking_recommendation_wildcard - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendation_wildcard,
Task,EDSMIG-6587,421057,prod_ml.dre_li_ranking_recommendations - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations,
Task,EDSMIG-6588,421058,prod_ml.dre_li_ranking_recommendations_archive - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations_archive,
Task,EDSMIG-6589,421059,prod_ml.dre_li_ranking_recommendations_boost - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations_boost,
Task,EDSMIG-6590,421060,prod_ml.dre_li_ranking_recommendations_boost_wildcard - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations_boost_wildcard,
Task,EDSMIG-6591,421061,prod_ml.dre_li_ranking_recommendations_only_boost - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations_only_boost,
Task,EDSMIG-6592,421062,prod_ml.dre_li_ranking_recommendations_wildcard - Phase 1,To Do,,,prod_ml.dre_li_ranking_recommendations_wildcard,
Task,EDSMIG-6593,421063,prod_ml.dre_li_rankscore_recommendations - Phase 1,To Do,,,prod_ml.dre_li_rankscore_recommendations,
Task,EDSMIG-6594,421064,prod_ml.dre_li_rankscore_recommendations_boosted - Phase 1,To Do,,,prod_ml.dre_li_rankscore_recommendations_boosted,
Task,EDSMIG-6595,421065,prod_ml.dre_li_rankscore_recommendations_boosted_archive - Phase 1,To Do,,,prod_ml.dre_li_rankscore_recommendations_boosted_archive,
Task,EDSMIG-6596,421066,prod_ml.dre_mtc_email_audience - Phase 1,To Do,,,prod_ml.dre_mtc_email_audience,
Task,EDSMIG-6597,421067,prod_ml.dre_mtc_recs_email_allocations - Phase 1,To Do,,,prod_ml.dre_mtc_recs_email_allocations,
Task,EDSMIG-6598,421068,prod_ml.dre_onsite_control_sheet - Phase 1,To Do,,,prod_ml.dre_onsite_control_sheet,
Task,EDSMIG-6599,421069,prod_ml.dre_ranking_diversity - Phase 1,To Do,,,prod_ml.dre_ranking_diversity,
Task,EDSMIG-6600,421070,prod_ml.dre_ranking_diversity_full - Phase 1,To Do,,,prod_ml.dre_ranking_diversity_full,
Task,EDSMIG-6601,421071,prod_ml.dre_ranking_score_daily_full - Phase 1,To Do,,,prod_ml.dre_ranking_score_daily_full,
Task,EDSMIG-6602,421072,prod_ml.dre_ranking_stats - Phase 1,To Do,,,prod_ml.dre_ranking_stats,
Task,EDSMIG-6603,421073,prod_ml.dre_ranking_stats_full - Phase 1,To Do,,,prod_ml.dre_ranking_stats_full,
Task,EDSMIG-6604,421074,prod_ml.dre_recs - Phase 1,To Do,,,prod_ml.dre_recs,
Task,EDSMIG-6605,421075,prod_ml.dre_recs_card_de - Phase 1,To Do,,,prod_ml.dre_recs_card_de,
Task,EDSMIG-6606,421076,prod_ml.dre_recs_email_archive - Phase 1,To Do,,,prod_ml.dre_recs_email_archive,
Task,EDSMIG-6607,421077,prod_ml.dre_recs_email_unsub_risk - Phase 1,To Do,,,prod_ml.dre_recs_email_unsub_risk,
Task,EDSMIG-6608,421078,prod_ml.dre_recs_most_recent_clicked_entities - Phase 1,To Do,,,prod_ml.dre_recs_most_recent_clicked_entities,
Task,EDSMIG-6609,421079,prod_ml.dre_recs_pg - Phase 1,To Do,,,prod_ml.dre_recs_pg,
Task,EDSMIG-6610,421080,prod_ml.dre_recs_stackable - Phase 1,To Do,,,prod_ml.dre_recs_stackable,
Task,EDSMIG-6611,421081,prod_ml.dre_recs_unsub_archive - Phase 1,To Do,,,prod_ml.dre_recs_unsub_archive,
Task,EDSMIG-6612,421082,prod_ml.dre_recs_weighted_rank - Phase 1,To Do,,,prod_ml.dre_recs_weighted_rank,
Task,EDSMIG-6613,421083,prod_ml.dre_scored_degree_programs - Phase 1,To Do,,,prod_ml.dre_scored_degree_programs,
Task,EDSMIG-6614,421084,prod_ml.dre_scored_degree_programs_full - Phase 1,To Do,,,prod_ml.dre_scored_degree_programs_full,
Task,EDSMIG-6615,421085,prod_ml.dre_single_degree_copy_de - Phase 1,To Do,,,prod_ml.dre_single_degree_copy_de,
Task,EDSMIG-6616,421086,prod_ml.dre_single_degree_email_allocations - Phase 1,To Do,,,prod_ml.dre_single_degree_email_allocations,
Task,EDSMIG-6617,421087,prod_ml.dre_single_program_email_archive - Phase 1,To Do,,,prod_ml.dre_single_program_email_archive,
Task,EDSMIG-6618,421088,prod_ml.dre_stackable_degree_rank_score_daily_full - Phase 1,To Do,,,prod_ml.dre_stackable_degree_rank_score_daily_full,
Task,EDSMIG-6619,421089,prod_ml.dre_stackable_ranking_score_daily_full - Phase 1,To Do,,,prod_ml.dre_stackable_ranking_score_daily_full,
Task,EDSMIG-6620,421090,prod_ml.dre_target_base_all_emails - Phase 1,To Do,,,prod_ml.dre_target_base_all_emails,
Task,EDSMIG-6621,421091,prod_ml.dre_target_base_degree_emails - Phase 1,To Do,,,prod_ml.dre_target_base_degree_emails,
Task,EDSMIG-6622,421092,prod_ml.dre_target_features_discovery - Phase 1,To Do,,,prod_ml.dre_target_features_discovery,
Task,EDSMIG-6623,421093,prod_ml.dre_target_features_emails - Phase 1,To Do,,,prod_ml.dre_target_features_emails,
Task,EDSMIG-6624,421094,prod_ml.dre_target_features_enrolls - Phase 1,Won't Do,,,prod_ml.dre_target_features_enrolls,
Task,EDSMIG-6625,421095,prod_ml.dre_target_features_eois - Phase 1,To Do,,,prod_ml.dre_target_features_eois,
Task,EDSMIG-6626,421096,prod_ml.dre_target_features_list - Phase 1,To Do,,,prod_ml.dre_target_features_list,
Task,EDSMIG-6627,421097,prod_ml.dre_target_features_targets - Phase 1,To Do,,,prod_ml.dre_target_features_targets,
Task,EDSMIG-6628,421098,prod_ml.dre_target_features_users - Phase 1,To Do,,,prod_ml.dre_target_features_users,
Task,EDSMIG-6629,421099,prod_ml.dre_v2_category_recs - Phase 1,To Do,,,prod_ml.dre_v2_category_recs,
Task,EDSMIG-6630,421100,prod_ml.dre_v2_deadline_recs - Phase 1,To Do,,,prod_ml.dre_v2_deadline_recs,
Task,EDSMIG-6631,421101,prod_ml.dre_v2_general_recs - Phase 1,To Do,,,prod_ml.dre_v2_general_recs,
Task,EDSMIG-6632,421102,prod_ml.dre_v2_mixed_recs - Phase 1,To Do,,,prod_ml.dre_v2_mixed_recs,
Task,EDSMIG-6633,421103,prod_ml.dre_v2_ranked_recs - Phase 1,To Do,,,prod_ml.dre_v2_ranked_recs,
Task,EDSMIG-6634,421104,prod_ml.dre_v2_recs - Phase 1,To Do,,,prod_ml.dre_v2_recs,
Task,EDSMIG-6635,421105,prod_ml.dropout_email_ahead_of_peers - Phase 1,To Do,,,prod_ml.dropout_email_ahead_of_peers,
Task,EDSMIG-6636,421106,prod_ml.dropout_email_career_benefits - Phase 1,To Do,,,prod_ml.dropout_email_career_benefits,
Task,EDSMIG-6637,421107,prod_ml.dropout_email_feature_set_predict - Phase 1,To Do,,,prod_ml.dropout_email_feature_set_predict,
Task,EDSMIG-6638,421108,prod_ml.dropout_email_feature_set_train - Phase 1,To Do,,,prod_ml.dropout_email_feature_set_train,
Task,EDSMIG-6639,421109,prod_ml.dropout_email_feature_set_training - Phase 1,To Do,,,prod_ml.dropout_email_feature_set_training,
Task,EDSMIG-6640,421110,prod_ml.dropout_email_feeling_behind - Phase 1,To Do,,,prod_ml.dropout_email_feeling_behind,
Task,EDSMIG-6641,421111,prod_ml.dropout_email_learning_rate - Phase 1,To Do,,,prod_ml.dropout_email_learning_rate,
Task,EDSMIG-6642,421112,prod_ml.dropout_email_messages_to_deliver - Phase 1,To Do,,,prod_ml.dropout_email_messages_to_deliver,
Task,EDSMIG-6643,421113,prod_ml.dropout_email_next_assignment - Phase 1,To Do,,,prod_ml.dropout_email_next_assignment,
Task,EDSMIG-6644,421114,prod_ml.dropout_email_predictions - Phase 1,To Do,,,prod_ml.dropout_email_predictions,
Task,EDSMIG-6645,421115,prod_ml.dropout_email_time_investment - Phase 1,To Do,,,prod_ml.dropout_email_time_investment,
Task,EDSMIG-6646,421116,prod_ml.dropout_messages_tracking - Phase 1,To Do,,,prod_ml.dropout_messages_tracking,
Task,EDSMIG-6647,421117,prod_ml.elo_content_summary_difficulty - Phase 1,To Do,,,prod_ml.elo_content_summary_difficulty,
Task,EDSMIG-6648,421118,prod_ml.elo_course_item_rescaled_scores - Phase 1,To Do,,,prod_ml.elo_course_item_rescaled_scores,
Task,EDSMIG-6649,421119,prod_ml.elo_course_rescaled_scores - Phase 1,To Do,,,prod_ml.elo_course_rescaled_scores,
Task,EDSMIG-6650,421120,prod_ml.elo_course_rescaled_scores_t1 - Phase 1,To Do,,,prod_ml.elo_course_rescaled_scores_t1,
Task,EDSMIG-6651,421121,prod_ml.elo_course_rescaled_scores_t2 - Phase 1,To Do,,,prod_ml.elo_course_rescaled_scores_t2,
Task,EDSMIG-6652,421122,prod_ml.elo_course_rescaled_scores_t22 - Phase 1,To Do,,,prod_ml.elo_course_rescaled_scores_t22,
Task,EDSMIG-6653,421123,prod_ml.elo_course_summary_difficulty - Phase 1,To Do,,,prod_ml.elo_course_summary_difficulty,
Task,EDSMIG-6654,421124,prod_ml.elo_item_difficulty_scores - Phase 1,To Do,,,prod_ml.elo_item_difficulty_scores,
Task,EDSMIG-6655,421125,prod_ml.elo_item_difficulty_scores_t1 - Phase 1,To Do,,,prod_ml.elo_item_difficulty_scores_t1,
Task,EDSMIG-6656,421126,prod_ml.elo_item_difficulty_scores_t2 - Phase 1,To Do,,,prod_ml.elo_item_difficulty_scores_t2,
Task,EDSMIG-6657,421127,prod_ml.elo_item_difficulty_scores_t22 - Phase 1,To Do,,,prod_ml.elo_item_difficulty_scores_t22,
Task,EDSMIG-6658,421128,prod_ml.elo_item_score_histories - Phase 1,To Do,,,prod_ml.elo_item_score_histories,
Task,EDSMIG-6659,421129,prod_ml.elo_item_score_histories_t1 - Phase 1,To Do,,,prod_ml.elo_item_score_histories_t1,
Task,EDSMIG-6660,421130,prod_ml.elo_item_score_histories_t2 - Phase 1,To Do,,,prod_ml.elo_item_score_histories_t2,
Task,EDSMIG-6661,421131,prod_ml.elo_item_score_histories_t22 - Phase 1,To Do,,,prod_ml.elo_item_score_histories_t22,
Task,EDSMIG-6662,421132,prod_ml.elo_learner_history_rescaled_scores - Phase 1,To Do,,,prod_ml.elo_learner_history_rescaled_scores,
Task,EDSMIG-6663,421133,prod_ml.elo_learner_proficiency_scores - Phase 1,To Do,,,prod_ml.elo_learner_proficiency_scores,
Task,EDSMIG-6664,421134,prod_ml.elo_learner_proficiency_scores_hmax - Phase 1,To Do,,,prod_ml.elo_learner_proficiency_scores_hmax,
Task,EDSMIG-6665,421135,prod_ml.elo_learner_proficiency_scores_t1 - Phase 1,To Do,,,prod_ml.elo_learner_proficiency_scores_t1,
Task,EDSMIG-6666,421136,prod_ml.elo_learner_proficiency_scores_t2 - Phase 1,To Do,,,prod_ml.elo_learner_proficiency_scores_t2,
Task,EDSMIG-6667,421137,prod_ml.elo_learner_proficiency_scores_t22 - Phase 1,To Do,,,prod_ml.elo_learner_proficiency_scores_t22,
Task,EDSMIG-6668,421138,prod_ml.elo_learner_rescaled_scores - Phase 1,To Do,,,prod_ml.elo_learner_rescaled_scores,
Task,EDSMIG-6669,421139,prod_ml.elo_learner_score_histories - Phase 1,To Do,,,prod_ml.elo_learner_score_histories,
Task,EDSMIG-6670,421140,prod_ml.elo_learner_score_histories_hmax - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_hmax,
Task,EDSMIG-6671,421141,prod_ml.elo_learner_score_histories_hmax_t2 - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_hmax_t2,
Task,EDSMIG-6672,421142,prod_ml.elo_learner_score_histories_rs_20210615 - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_rs_20210615,
Task,EDSMIG-6673,421143,prod_ml.elo_learner_score_histories_t1 - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_t1,
Task,EDSMIG-6674,421144,prod_ml.elo_learner_score_histories_t2 - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_t2,
Task,EDSMIG-6675,421145,prod_ml.elo_learner_score_histories_t22 - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_t22,
Task,EDSMIG-6676,421146,prod_ml.elo_learner_score_histories_taxonomy_v2_cleaned - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_taxonomy_v2_cleaned,
Task,EDSMIG-6677,421147,prod_ml.elo_learner_score_histories_taxonomy_v2_cleaned_static - Phase 1,To Do,,,prod_ml.elo_learner_score_histories_taxonomy_v2_cleaned_static,
Task,EDSMIG-6678,421148,prod_ml.elo_question_difficulty_scores - Phase 1,To Do,,,prod_ml.elo_question_difficulty_scores,
Task,EDSMIG-6679,421149,prod_ml.elo_question_score_histories - Phase 1,To Do,,,prod_ml.elo_question_score_histories,
Task,EDSMIG-6680,421150,prod_ml.elo_rescaling_parameters - Phase 1,To Do,,,prod_ml.elo_rescaling_parameters,
Task,EDSMIG-6681,421151,prod_ml.elo_rescaling_parameters_t1 - Phase 1,To Do,,,prod_ml.elo_rescaling_parameters_t1,
Task,EDSMIG-6682,421152,prod_ml.elo_rescaling_parameters_t2 - Phase 1,To Do,,,prod_ml.elo_rescaling_parameters_t2,
Task,EDSMIG-6683,421153,prod_ml.elo_rescaling_parameters_t22 - Phase 1,To Do,,,prod_ml.elo_rescaling_parameters_t22,
Task,EDSMIG-6684,421154,prod_ml.elo_rescaling_parameters_tracking - Phase 1,To Do,,,prod_ml.elo_rescaling_parameters_tracking,
Task,EDSMIG-6685,421155,prod_ml.elsa_course_item_completion_curves_v2 - Phase 1,To Do,,,prod_ml.elsa_course_item_completion_curves_v2,
Task,EDSMIG-6686,421156,prod_ml.elsa_institution_contract_mapping - Phase 1,To Do,,,prod_ml.elsa_institution_contract_mapping,
Task,EDSMIG-6687,421157,prod_ml.elsa_lead_contract_mapping_v2 - Phase 1,To Do,,,prod_ml.elsa_lead_contract_mapping_v2,
Task,EDSMIG-6688,421158,prod_ml.elsa_score_matrix_last_run_v2 - Phase 1,To Do,,,prod_ml.elsa_score_matrix_last_run_v2,
Task,EDSMIG-6689,421159,prod_ml.elsa_score_matrix_v2 - Phase 1,To Do,,,prod_ml.elsa_score_matrix_v2,
Task,EDSMIG-6690,421160,prod_ml.elsa_scoring_features_behavior_v2 - Phase 1,To Do,,,prod_ml.elsa_scoring_features_behavior_v2,
Task,EDSMIG-6691,421161,prod_ml.elsa_scoring_features_institution_v2 - Phase 1,To Do,,,prod_ml.elsa_scoring_features_institution_v2,
Task,EDSMIG-6692,421162,prod_ml.elsa_scoring_features_utilization_v2 - Phase 1,To Do,,,prod_ml.elsa_scoring_features_utilization_v2,
Task,EDSMIG-6693,421163,prod_ml.elsa_scoring_features_v2 - Phase 1,To Do,,,prod_ml.elsa_scoring_features_v2,
Task,EDSMIG-6694,421164,prod_ml.elsa_training_campaign_members_v2 - Phase 1,To Do,,,prod_ml.elsa_training_campaign_members_v2,
Task,EDSMIG-6695,421165,prod_ml.elsa_training_features_behavior_v2 - Phase 1,To Do,,,prod_ml.elsa_training_features_behavior_v2,
Task,EDSMIG-6696,421166,prod_ml.elsa_training_features_institution_v2 - Phase 1,To Do,,,prod_ml.elsa_training_features_institution_v2,
Task,EDSMIG-6697,421167,prod_ml.elsa_training_features_utilization_v2 - Phase 1,To Do,,,prod_ml.elsa_training_features_utilization_v2,
Task,EDSMIG-6698,421168,prod_ml.elsa_training_features_v2 - Phase 1,To Do,,,prod_ml.elsa_training_features_v2,
Task,EDSMIG-6699,421169,prod_ml.elsa_training_samples_v2 - Phase 1,To Do,,,prod_ml.elsa_training_samples_v2,
Task,EDSMIG-6700,421170,prod_ml.elsa_variant_allocation_20211001 - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211001,
Task,EDSMIG-6701,421171,prod_ml.elsa_variant_allocation_20211001_copy - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211001_copy,
Task,EDSMIG-6702,421172,prod_ml.elsa_variant_allocation_20211105 - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211105,
Task,EDSMIG-6703,421173,prod_ml.elsa_variant_allocation_20211105_copy - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211105_copy,
Task,EDSMIG-6704,421174,prod_ml.elsa_variant_allocation_20211109 - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211109,
Task,EDSMIG-6705,421175,prod_ml.elsa_variant_allocation_20211109_copy - Phase 1,To Do,,,prod_ml.elsa_variant_allocation_20211109_copy,
Task,EDSMIG-6706,421176,prod_ml.email_unsubscribe_all_campaigns - Phase 1,To Do,,,prod_ml.email_unsubscribe_all_campaigns,
Task,EDSMIG-6707,421177,prod_ml.enrollment_states - Phase 1,To Do,,,prod_ml.enrollment_states,
Task,EDSMIG-6708,421178,prod_ml.enrollment_states_is_course_completer_7d - Phase 1,To Do,,,prod_ml.enrollment_states_is_course_completer_7d,
